Energy,Shell,MFP,MAC_Total,MAC_Incoherent,MAC_Coherent,MAC_Photoelectric,MAC_Pair_production,Inf_Flu_BUF,Fin_Flu_BUF,Inf_Exp_BUF,Fin_Exp_BUF,Inf_Eff_BUF,Fin_Eff_BUF
0.029184,1,93.0,43.448090736,0.10084403219,0.49777999789,42.849466706,0.0,2.2836e+32,2.2549999999999996e+32,2.6391e+32,2.4228e+32,2.2363e+32,2.2109e+32
0.029184,1,94.0,43.448090736,0.10084403219,0.49777999789,42.849466706,0.0,5.1927e+32,5.1291e+32,5.99e+32,5.443e+32,5.0854e+32,5.0296e+32
0.029184,1,95.0,43.448090736,0.10084403219,0.49777999789,42.849466706,0.0,1.1808e+33,1.1666e+33,1.3595e+33,1.2228e+33,1.1564e+33,1.1442e+33
0.029184,1,96.0,43.448090736,0.10084403219,0.49777999789,42.849466706,0.0,2.6858e+33,2.6527e+33,3.0766e+33,2.7984e+33,2.6306e+33,2.6015e+33
0.029184,1,97.0,43.448090736,0.10084403219,0.49777999789,42.849466706,0.0,6.109e+33,6.031699999999999e+33,6.9622e+33,6.4042e+33,5.9839e+33,5.915099999999999e+33
0.029184,1,98.0,43.448090736,0.10084403219,0.49777999789,42.849466706,0.0,1.3895e+34,1.3715e+34,1.5755e+34,1.4656e+34,1.3612e+34,1.3449e+34
0.029184,1,99.0,43.448090736,0.10084403219,0.49777999789,42.849466706,0.0,3.1606e+34,3.1185e+34,3.5653e+34,3.3542e+34,3.0963e+34,3.058e+34
0.029184,1,100.0,43.448090736,0.10084403219,0.49777999789,42.849466706,0.0,7.1891e+34,7.090900000000001e+34,8.0682e+34,7.6763e+34,7.0434e+34,6.953e+34
0.04,1,75.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,1.584e+25,1.5643e+25,2.0611e+25,1.8534e+25,1.5144e+25,1.4982e+25
0.04,1,76.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,3.5036e+25,3.4604e+25,4.5328e+25,4.1216e+25,3.3503e+25,3.3142e+25
0.04,1,77.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,7.7494e+25,7.6544e+25,9.9687e+25,9.1655e+25,7.4119e+25,7.3312e+25
0.04,1,78.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,1.7141e+26,1.6932e+26,2.1923e+26,2.0382e+26,1.6397e+26,1.6217e+26
0.04,1,79.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,3.7912e+26,3.7453e+26,4.8214e+26,4.5325e+26,3.6276e+26,3.5873e+26
0.04,1,80.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,8.3857e+26,8.2846e+26,1.0603e+27,1.0079e+27,8.0254e+26,7.9353e+26
0.04,1,81.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,1.8631e+27,1.8399e+27,2.3407e+27,2.2153e+27,1.7836e+27,1.7629999999999995e+27
0.04,1,82.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,4.1396e+27,4.0864e+27,5.1671e+27,4.8689e+27,3.964e+27,3.9169e+27
0.04,1,83.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,9.1975e+27,9.0755e+27,1.1407e+28,1.0701e+28,8.8099e+27,8.702399999999999e+27
0.04,1,84.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,2.0435e+28,2.0156e+28,2.5180000000000003e+28,2.3519e+28,1.9580000000000001e+28,1.9334e+28
0.04,1,85.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,4.5403e+28,4.4764e+28,5.5587e+28,5.1692e+28,4.3515e+28,4.2956e+28
0.04,1,86.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,1.0103e+29,9.9619e+28,1.2468e+29,1.1666000000000002e+29,9.6824e+28,9.5585e+28
0.04,1,87.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,2.2481e+29,2.2169e+29,2.7966e+29,2.6327000000000003e+29,2.1544e+29,2.127e+29
0.04,1,88.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,5.0024000000000005e+29,4.9335e+29,6.272600000000001e+29,5.9413e+29,4.7936e+29,4.7329000000000005e+29
0.04,1,89.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,1.1131e+30,1.0979e+30,1.4069e+30,1.3408e+30,1.0666e+30,1.0532e+30
0.04,1,90.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,2.4769e+30,2.4433e+30,3.1558000000000003e+30,3.0259e+30,2.3732e+30,2.3435e+30
0.04,1,91.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,5.5003e+30,5.4279e+30,6.9487e+30,6.6399e+30,5.2716e+30,5.2079e+30
0.04,1,92.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,1.2214e+31,1.2059e+31,1.5299999999999998e+31,1.457e+31,1.171e+31,1.1573e+31
0.04,1,93.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,2.7123e+31,2.6789e+31,3.3689999999999997e+31,3.1973e+31,2.6011e+31,2.5719e+31
0.04,1,94.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,6.023e+31,5.9514e+31,7.4183e+31,7.0161e+31,5.7777e+31,5.7155e+31
0.04,1,95.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,1.3375e+32,1.3222e+32,1.6334e+32,1.5396e+32,1.2834e+32,1.2701e+32
0.04,1,96.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,2.9642e+32,2.9324e+32,3.7167e+32,3.4429e+32,2.8439999999999996e+32,2.8174e+32
0.04,1,97.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,6.569399999999999e+32,6.504e+32,8.4567e+32,7.699e+32,6.3023e+32,6.2496e+32
0.04,1,98.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,1.456e+33,1.4425e+33,1.9242e+33,1.7216999999999998e+33,1.3965999999999998e+33,1.3863e+33
0.04,1,99.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,3.2268e+33,3.1994e+33,4.3783e+33,3.85e+33,3.0948e+33,3.0749999999999995e+33
0.04,1,100.0,25.672323861,0.10373417505,0.425782036,25.14280765,0.0,7.1513e+33,7.0961e+33,9.9622e+33,8.6095e+33,6.8582e+33,6.8211e+33
0.05,1,92.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,6.7579e+24,6.6698e+24,1.0675e+25,1.0132e+25,5.7413e+24,5.6722e+24
0.05,1,93.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,1.2866e+25,1.2703e+25,2.018e+25,1.9206e+25,1.0934e+25,1.0806e+25
0.05,1,94.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,2.4496e+25,2.4194e+25,3.8148e+25,3.6409e+25,2.0823e+25,2.0585e+25
0.05,1,95.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,4.6639e+25,4.608e+25,7.2114e+25,6.9018e+25,3.9657e+25,3.9216e+25
0.05,1,96.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,8.8845e+25,8.7871e+25,1.3779e+26,1.3179e+26,7.5563e+25,7.4798e+25
0.05,1,97.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,1.6925e+26,1.6756e+26,2.6328e+26,2.5164e+26,1.4398e+26,1.4266e+26
0.05,1,98.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,3.2241e+26,3.1953e+26,5.0305e+26,4.8048e+26,2.7434e+26,2.7211e+26
0.05,1,99.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,6.1417e+26,6.0933e+26,9.611999999999999e+26,9.1744e+26,5.2274e+26,5.1901e+26
0.05,1,100.0,14.445363542,0.10728925771,0.36588832253,13.972185962,0.0,1.1700000000000001e+27,1.1619e+27,1.8366e+27,1.7517999999999998e+27,9.9603e+26,9.8992e+26
0.038943,1,74.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.8286e+25,1.7984e+25,2.1665e+25,1.9779e+25,1.7958e+25,1.7695e+25
0.038943,1,75.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,4.1162e+25,4.0423e+25,4.9261e+25,4.4373e+25,4.0415e+25,3.9777e+25
0.038943,1,76.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,9.2484e+25,9.0887e+25,1.1024e+26,9.9658e+25,9.0823e+25,8.944e+25
0.038943,1,77.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,2.0779e+26,2.0435e+26,2.4672e+26,2.2382e+26,2.0409999999999997e+26,2.0111e+26
0.038943,1,78.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,4.6688e+26,4.5946e+26,5.5215e+26,5.0268e+26,4.5867e+26,4.5221e+26
0.038943,1,79.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.049e+27,1.033e+27,1.2357e+27,1.129e+27,1.0308e+27,1.0168e+27
0.038943,1,80.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,2.3569e+27,2.3227e+27,2.7654e+27,2.5356e+27,2.3164e+27,2.2863e+27
0.038943,1,81.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,5.296199999999999e+27,5.221499999999999e+27,6.196e+27,5.675999999999999e+27,5.205799999999999e+27,5.140499999999999e+27
0.038943,1,82.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.1901e+28,1.1738e+28,1.3882e+28,1.2706e+28,1.1699e+28,1.1558e+28
0.038943,1,83.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,2.6743e+28,2.6389e+28,3.1104e+28,2.8442e+28,2.6293e+28,2.5985e+28
0.038943,1,84.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,6.0095e+28,5.9323e+28,6.9689e+28,6.3669e+28,5.909000000000001e+28,5.8424e+28
0.038943,1,85.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.3504e+29,1.3336000000000002e+29,1.5614e+29,1.4252e+29,1.328e+29,1.3136000000000002e+29
0.038943,1,86.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,3.0288000000000004e+29,2.9909e+29,3.5018e+29,3.2067e+29,2.9786e+29,2.9459e+29
0.038943,1,87.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,6.7931e+29,6.7078e+29,7.8536e+29,7.2149e+29,6.680900000000001e+29,6.6068e+29
0.038943,1,88.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.5236e+30,1.5044e+30,1.7614000000000002e+30,1.6233e+30,1.4985e+30,1.4817e+30
0.038943,1,89.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,3.4172e+30,3.3738e+30,3.9503e+30,3.6524e+30,3.3611e+30,3.3229000000000004e+30
0.038943,1,90.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,7.6643e+30,7.5665e+30,8.859400000000001e+30,8.2176e+30,7.539e+30,7.452200000000001e+30
0.038943,1,91.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.728e+31,1.7066e+31,1.9947e+31,1.8604e+31,1.6998e+31,1.6807e+31
0.038943,1,92.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,3.8959999999999997e+31,3.8491e+31,4.4913e+31,4.2119e+31,3.8323e+31,3.7906e+31
0.038943,1,93.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,8.783999999999999e+31,8.6814e+31,1.0112e+32,9.5354e+31,8.6404e+31,8.5491e+31
0.038943,1,94.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.9805e+32,1.958e+32,2.2769e+32,2.1587e+32,1.9481e+32,1.9281e+32
0.038943,1,95.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,4.4652e+32,4.4162e+32,5.1265e+32,4.8872e+32,4.3922e+32,4.3486e+32
0.038943,1,96.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.0019e+33,9.9196e+32,1.1494e+33,1.0992e+33,9.8563e+32,9.7678e+32
0.038943,1,97.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,2.2481e+33,2.2281e+33,2.5769e+33,2.472e+33,2.2118e+33,2.1941e+33
0.038943,1,98.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,5.0443e+33,5.0047e+33,5.777399999999999e+33,5.5596e+33,4.9633e+33,4.9283e+33
0.038943,1,99.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,1.1319e+34,1.1242e+34,1.2953e+34,1.2504e+34,1.1138e+34,1.1069999999999999e+34
0.038943,1,100.0,27.359986682,0.10313242507,0.38727229488,26.869581962,0.0,2.5397e+34,2.5250000000000003e+34,2.9041e+34,2.8121e+34,2.4993e+34,2.4866e+34
0.06,1,87.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,1.4585e+25,1.4374e+25,1.8712e+25,1.7261e+25,1.32e+25,1.3032e+25
0.06,1,88.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,2.8998e+25,2.8575e+25,3.7203e+25,3.4426e+25,2.6247e+25,2.5909e+25
0.06,1,89.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,5.7655e+25,5.6806e+25,7.3968e+25,6.8664e+25,5.2191e+25,5.1507e+25
0.06,1,90.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,1.1463e+26,1.1293e+26,1.4706e+26,1.3695e+26,1.0378e+26,1.024e+26
0.06,1,91.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,2.2796e+26,2.2456e+26,2.9514e+26,2.7288e+26,2.0636e+26,2.0363e+26
0.06,1,92.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,4.5332e+26,4.4653e+26,5.923e+26,5.4373e+26,4.1032e+26,4.0493e+26
0.06,1,93.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,9.0148e+26,8.8794e+26,1.1887e+27,1.0834e+27,8.1589e+26,8.0525e+26
0.06,1,94.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,1.7926999999999998e+27,1.7656999999999998e+27,2.3855e+27,2.1588e+27,1.6222999999999995e+27,1.6012999999999995e+27
0.06,1,95.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,3.565e+27,3.5111e+27,4.7875e+27,4.3015e+27,3.2259e+27,3.1844e+27
0.06,1,96.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,7.103599999999999e+27,6.999399999999999e+27,9.5493e+27,8.5981e+27,6.4289e+27,6.348499999999999e+27
0.06,1,97.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,1.4155e+28,1.3953e+28,1.9048e+28,1.7186e+28,1.2812e+28,1.2656e+28
0.06,1,98.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,2.8204e+28,2.7816e+28,3.7994e+28,3.4353e+28,2.5534e+28,2.5231e+28
0.06,1,99.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,5.6199e+28,5.5451e+28,7.5784e+28,6.8667e+28,5.0888e+28,5.0301e+28
0.06,1,100.0,11.748286819,0.10599250441,0.31620955295,11.326084762,0.0,1.1198e+29,1.1054000000000002e+29,1.5116e+29,1.3725000000000002e+29,1.0142e+29,1.0028e+29
0.050303,1,75.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,1.8463e+25,1.8158e+25,2.0952e+25,1.9606e+25,1.82e+25,1.7924e+25
0.050303,1,76.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,4.1003e+25,4.0347e+25,4.6541e+25,4.3752e+25,4.0419e+25,3.9823e+25
0.050303,1,77.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,9.1063e+25,8.965e+25,1.0338e+26,9.7637e+25,8.9763e+25,8.8481e+25
0.050303,1,78.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,2.0224e+26,1.9919999999999997e+26,2.2964e+26,2.1788e+26,1.9935e+26,1.9659e+26
0.050303,1,79.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,4.4916e+26,4.4263e+26,5.1011e+26,4.8622e+26,4.4272e+26,4.3679999999999994e+26
0.050303,1,80.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,9.9753e+26,9.8352e+26,1.1331e+27,1.0849999999999998e+27,9.8319e+26,9.704999999999999e+26
0.050303,1,81.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,2.2119e+27,2.1804e+27,2.533e+27,2.4061e+27,2.1798e+27,2.1515e+27
0.050303,1,82.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,4.9046e+27,4.8338e+27,5.662399999999999e+27,5.335599999999999e+27,4.8326e+27,4.7695e+27
0.050303,1,83.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,1.0875e+28,1.0716e+28,1.2658e+28,1.1832e+28,1.0714e+28,1.0573e+28
0.050303,1,84.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,2.4114e+28,2.3757e+28,2.8296e+28,2.6238e+28,2.3753e+28,2.3439e+28
0.050303,1,85.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,5.347000000000001e+28,5.2667e+28,6.3253e+28,5.8183e+28,5.2661e+28,5.1962e+28
0.050303,1,86.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,1.1882e+29,1.1703000000000002e+29,1.3947000000000002e+29,1.2815000000000002e+29,1.1705000000000002e+29,1.1549e+29
0.050303,1,87.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,2.6403000000000003e+29,2.6004000000000003e+29,3.0753e+29,2.8226000000000003e+29,2.6016e+29,2.5667e+29
0.050303,1,88.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,5.8672e+29,5.778e+29,6.781000000000001e+29,6.2169e+29,5.7825e+29,5.704400000000001e+29
0.050303,1,89.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,1.3038e+30,1.2839e+30,1.4952e+30,1.3693e+30,1.2853e+30,1.2678e+30
0.050303,1,90.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,2.8972e+30,2.8528e+30,3.2969e+30,3.0159000000000004e+30,2.8567e+30,2.8177e+30
0.050303,1,91.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,6.454600000000001e+30,6.3536e+30,7.3398e+30,6.7389e+30,6.3641e+30,6.275e+30
0.050303,1,92.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,1.438e+31,1.415e+31,1.6341e+31,1.5058e+31,1.4178e+31,1.3975e+31
0.050303,1,93.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,3.2037e+31,3.1515e+31,3.6379e+31,3.3645e+31,3.1584e+31,3.1121e+31
0.050303,1,94.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,7.1374e+31,7.0187e+31,8.0991e+31,7.5177e+31,7.0362000000000005e+31,6.9307000000000005e+31
0.050303,1,95.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,1.5901e+32,1.5632e+32,1.8031e+32,1.6798e+32,1.5675e+32,1.5435e+32
0.050303,1,96.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,3.5273e+32,3.4755e+32,4.2874e+32,3.7754e+32,3.477e+32,3.4312e+32
0.050303,1,97.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,7.8244e+32,7.727399999999999e+32,1.0195e+33,8.4853e+32,7.7127e+32,7.6275e+32
0.050303,1,98.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,1.7357e+33,1.7180999999999998e+33,2.4241e+33,1.9071e+33,1.7108e+33,1.6956e+33
0.050303,1,99.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,3.8501e+33,3.82e+33,5.764099999999999e+33,4.2863e+33,3.795e+33,3.7693e+33
0.050303,1,100.0,18.352156087,0.10420226031,0.31593877158,17.932015055,0.0,8.5405e+33,8.493299999999999e+33,1.3706e+34,9.6337e+33,8.418099999999999e+33,8.379199999999999e+33
0.07,4,77.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,1.8015e+25,1.7666e+25,2.1061e+25,1.9228e+25,1.7586e+25,1.7296e+25
0.07,4,78.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,3.9116e+25,3.8378e+25,4.592e+25,4.188e+25,3.8186e+25,3.7574e+25
0.07,4,79.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,8.4931e+25,8.3371e+25,1.0012e+26,9.1216e+25,8.2916e+25,8.1626e+25
0.07,4,80.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,1.8441e+26,1.8111e+26,2.1828e+26,1.9867e+26,1.8004e+26,1.7733e+26
0.07,4,81.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,4.0114e+26,3.9414e+26,4.7635e+26,4.3046e+26,3.9172e+26,3.8592e+26
0.07,4,82.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,8.726e+26,8.5771e+26,1.0395e+27,9.3266e+26,8.5224e+26,8.3987e+26
0.07,4,83.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,1.8981e+27,1.8665e+27,2.2685e+27,2.0208e+27,1.8542e+27,1.8278e+27
0.07,4,84.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,4.129e+27,4.0619e+27,4.9505e+27,4.3783e+27,4.0341e+27,3.9779e+27
0.07,4,85.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,8.9816e+27,8.839399999999999e+27,1.0803e+28,9.4863e+27,8.776799999999999e+27,8.657099999999999e+27
0.07,4,86.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,1.9559e+28,1.9237e+28,2.3298e+28,2.0613e+28,1.9114e+28,1.8845e+28
0.07,4,87.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,4.2594e+28,4.1867e+28,5.0244e+28,4.479e+28,4.1624e+28,4.1022e+28
0.07,4,88.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,9.2756e+28,9.1115e+28,1.0835e+29,9.7325e+28,9.0646e+28,8.9299e+28
0.07,4,89.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,2.0199e+29,1.9829e+29,2.3367e+29,2.1148e+29,1.9740000000000003e+29,1.9439000000000003e+29
0.07,4,90.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,4.3988e+29,4.3155e+29,5.0393e+29,4.5952e+29,4.2989e+29,4.2315e+29
0.07,4,91.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,9.5704e+29,9.3909e+29,1.0939e+30,9.9673e+29,9.3556e+29,9.2094e+29
0.07,4,92.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,2.0822e+30,2.0435e+30,2.3745e+30,2.162e+30,2.036e+30,2.0043e+30
0.07,4,93.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,4.5303e+30,4.4469e+30,5.1545e+30,4.6895e+30,4.4309e+30,4.3621e+30
0.07,4,94.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,9.8565e+30,9.6768e+30,1.1189e+31,1.0172e+31,9.6429e+30,9.4936e+30
0.07,4,95.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,2.1445e+31,2.1057e+31,2.4288e+31,2.2064e+31,2.0986e+31,2.0662e+31
0.07,4,96.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,4.67e+31,4.5869e+31,5.3405e+31,4.8791e+31,4.5705e+31,4.5008e+31
0.07,4,97.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,1.017e+32,9.9914e+31,1.1743e+32,1.079e+32,9.9541e+31,9.8045e+31
0.07,4,98.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,2.2146e+32,2.1764e+32,2.582e+32,2.386e+32,2.1679e+32,2.1358e+32
0.07,4,99.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,4.8227e+32,4.7408e+32,5.6773e+32,5.2765e+32,4.7215e+32,4.6525e+32
0.07,4,100.0,10.886815166,0.10305256485,0.2412294168,10.542533185,0.0,1.0502e+33,1.0327e+33,1.2482999999999998e+33,1.1667999999999998e+33,1.0283e+33,1.0135e+33
0.08,4,86.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,1.1099e+25,1.0907e+25,1.2954e+25,1.1703e+25,9.9634e+24,9.8181e+24
0.08,4,87.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,2.219e+25,2.1792e+25,2.5933e+25,2.3489e+25,1.992e+25,1.9617e+25
0.08,4,88.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,4.4364e+25,4.3541e+25,5.1914e+25,4.7144e+25,3.9828e+25,3.9194e+25
0.08,4,89.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,8.8696e+25,8.6994e+25,1.0393e+26,9.4618e+25,7.9629e+25,7.8309e+25
0.08,4,90.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,1.7733e+26,1.7381e+26,2.0805e+26,1.899e+26,1.5921e+26,1.5646e+26
0.08,4,91.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,3.5466e+26,3.4771e+26,4.0919999999999995e+26,3.7527e+26,3.185e+26,3.1307e+26
0.08,4,92.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,7.0935e+26,6.956e+26,8.0484e+26,7.4156e+26,6.3717e+26,6.2642e+26
0.08,4,93.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,1.4187e+27,1.3915999999999998e+27,1.5829999999999998e+27,1.4654e+27,1.2747e+27,1.2534e+27
0.08,4,94.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,2.8376e+27,2.7838e+27,3.1135e+27,2.8958e+27,2.55e+27,2.508e+27
0.08,4,95.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,5.675299999999999e+27,5.569e+27,6.123699999999999e+27,5.722399999999999e+27,5.1014e+27,5.0184e+27
0.08,4,96.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,1.1397e+28,1.1134e+28,1.2279e+28,1.1426e+28,1.0245e+28,1.0034e+28
0.08,4,97.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,2.2888e+28,2.226e+28,2.4621e+28,2.2813e+28,2.0577e+28,2.0062e+28
0.08,4,98.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,4.5963e+28,4.4502e+28,4.9367e+28,4.555000000000001e+28,4.1326e+28,4.0113e+28
0.08,4,99.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,9.2304e+28,8.8972e+28,9.8988e+28,9.0948e+28,8.2998e+28,8.0203e+28
0.08,4,100.0,7.8173699943,0.10363246331,0.24133844471,7.4723990863,0.0,1.8536e+29,1.7788e+29,1.9848e+29,1.8159e+29,1.6669e+29,1.6036e+29
0.069689,4,81.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,1.0751e+25,1.0561e+25,1.3031e+25,1.1459e+25,1.0515e+25,1.0362e+25
0.069689,4,82.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,2.3417e+25,2.3002e+25,2.8111e+25,2.4911e+25,2.2905e+25,2.2568e+25
0.069689,4,83.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,5.1006e+25,5.0095e+25,6.0646e+25,5.4155e+25,4.9896e+25,4.9155e+25
0.069689,4,84.0,11.029224996,0.1030314851,0.24048083442,10.685712676,0.0,1.1109999999999998e+26,1.091e+26,1.3083e+26,1.1773e+26,1.0869e+26,1.0706e+26
